epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.5226554274559021,0.8391298055648804,0.5253164768218994,0.5247629284858704,0.4970414340496063,0.7188624739646912,0.52173912525177,0.4970414340496063
1,0.5648050308227539,0.7810000777244568,0.5438972115516663,0.5353003144264221,0.5443786978721619,0.7049424052238464,0.5154638886451721,0.2958579957485199
2,0.5827186703681946,0.7611366510391235,0.5692963600158691,0.5626975893974304,0.5857987999916077,0.6808388233184814,0.6785714030265808,0.4497041404247284
3,0.6185458302497864,0.7230957746505737,0.593952476978302,0.5795574188232422,0.6568047404289246,0.6511200666427612,0.8611111044883728,0.3668639063835144
4,0.6628029346466064,0.6975537538528442,0.6271551847457886,0.6132771372795105,0.6863905191421509,0.6102439165115356,0.6792452931404114,0.639053225517273
5,0.6554267406463623,0.6785039305686951,0.6399999856948853,0.6238145232200623,0.7810651063919067,0.5371444225311279,0.7515151500701904,0.7337278127670288
6,0.6638566851615906,0.643948495388031,0.6542155742645264,0.6459431052207947,0.7337278127670288,0.566646933555603,0.7770270109176636,0.6804733872413635
7,0.6902002096176147,0.632491409778595,0.6681270599365234,0.6427818536758423,0.7869822382926941,0.5416454672813416,0.8053691387176514,0.7100591659545898
8,0.6996839046478271,0.6243627667427063,0.683351457118988,0.6617491841316223,0.7928994297981262,0.5145101547241211,0.8039215803146362,0.7278106212615967
9,0.6996839046478271,0.6165009140968323,0.6883116960525513,0.6701791286468506,0.7751479148864746,0.5842267870903015,0.8333333134651184,0.6508875489234924
10,0.7228661775588989,0.602371335029602,0.6950819492340088,0.6701791286468506,0.7988165616989136,0.5128570795059204,0.804347813129425,0.6568047404289246
11,0.7070600390434265,0.5979208946228027,0.6895810961723328,0.6765015721321106,0.7810651063919067,0.4846745431423187,0.7784430980682373,0.7692307829856873
12,0.735511064529419,0.5757102966308594,0.7075268626213074,0.6933614611625671,0.8106508851051331,0.4704265594482422,0.8428571224212646,0.6982248425483704
13,0.735511064529419,0.5609942674636841,0.7212249040603638,0.7197049260139465,0.8047337532043457,0.45790988206863403,0.7904191613197327,0.7810651063919067
14,0.7492097020149231,0.5408236384391785,0.730227530002594,0.7102212905883789,0.8165680766105652,0.45819827914237976,0.8413792848587036,0.7218934893608093
15,0.7576396465301514,0.5414634346961975,0.7341226935386658,0.7186512351036072,0.8165680766105652,0.4612129330635071,0.8732394576072693,0.7337278127670288
16,0.7723919749259949,0.5141791701316833,0.7559139728546143,0.7407797574996948,0.834319531917572,0.41887298226356506,0.8835616707801819,0.7633135914802551
17,0.7702845335006714,0.5077491998672485,0.7639344334602356,0.7365648150444031,0.8165680766105652,0.4641357958316803,0.7823529243469238,0.7869822382926941
18,0.7881981134414673,0.48951461911201477,0.7650793790817261,0.7618545889854431,0.8284023404121399,0.435636043548584,0.8395061492919922,0.8047337532043457
19,0.7766069769859314,0.503326952457428,0.7600434422492981,0.7376185655593872,0.8165680766105652,0.4667286276817322,0.8441558480262756,0.7692307829856873
20,0.786090612411499,0.48291122913360596,0.7856365442276001,0.760800838470459,0.8875739574432373,0.3858402967453003,0.9259259104728699,0.7396449446678162
21,0.805057942867279,0.4689888656139374,0.7967391014099121,0.7723919749259949,0.8875739574432373,0.3999660313129425,0.9133333563804626,0.8106508851051331
22,0.8018967509269714,0.4647854268550873,0.791530966758728,0.7681770324707031,0.8461538553237915,0.3888753354549408,0.8202247023582458,0.8639053106307983
23,0.8134878873825073,0.44343996047973633,0.8012685179710388,0.798735499382019,0.7633135914802551,0.45425352454185486,0.7707006335258484,0.715976357460022
24,0.829293966293335,0.4207075238227844,0.8201285004615784,0.8071654438972473,0.8698225021362305,0.37400034070014954,0.887499988079071,0.8402366638183594
25,0.8398314118385315,0.3991622030735016,0.8335123658180237,0.8177028298377991,0.8757396340370178,0.3876596987247467,0.8654970526695251,0.8757396340370178
26,0.8377239108085632,0.40572482347488403,0.8327904343605042,0.8082191944122314,0.8875739574432373,0.3815041184425354,0.891566276550293,0.8757396340370178
27,0.8556374907493591,0.3830266296863556,0.8479657173156738,0.8345627188682556,0.857988178730011,0.39218175411224365,0.8571428656578064,0.8520709872245789
28,0.8408851623535156,0.3957865238189697,0.8354700803756714,0.8240252733230591,0.8757396340370178,0.3957116901874542,0.8727272748947144,0.8520709872245789
