epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
31,0.6996839046478271,0.5594132542610168,0.7043294906616211,0.7028450965881348,0.5976331233978271,0.6412017345428467,0.5976331233978271,0.5976331233978271
32,0.692307710647583,0.5652998089790344,0.691005289554596,0.6880927085876465,0.6508875489234924,0.6176630258560181,0.6467065811157227,0.639053225517273
33,0.6954689025878906,0.5625753998756409,0.6954689025878906,0.6954689025878906,0.6213017702102661,0.6153768301010132,0.628742516040802,0.6213017702102661
34,0.7017913460731506,0.5564321279525757,0.7015873193740845,0.698630154132843,0.6213017702102661,0.6276759505271912,0.6220930218696594,0.6331360936164856
35,0.7154899835586548,0.5484926700592041,0.7148891091346741,0.7133824825286865,0.7100591659545898,0.6094440221786499,0.7142857313156128,0.7100591659545898
36,0.6933614611625671,0.5653883218765259,0.6952381134033203,0.692307710647583,0.6331360936164856,0.618738055229187,0.6428571343421936,0.639053225517273
37,0.6880927085876465,0.5569886565208435,0.6896918416023254,0.6838777661323547,0.6153846383094788,0.6164480447769165,0.6181818246841431,0.6035503149032593
38,0.7017913460731506,0.5498653650283813,0.703157901763916,0.7038988471031189,0.6331360936164856,0.6250327825546265,0.628742516040802,0.6213017702102661
39,0.6933614611625671,0.5494054555892944,0.6913451552391052,0.698630154132843,0.6213017702102661,0.6117781400680542,0.625,0.6213017702102661
40,0.7218124270439148,0.5272243618965149,0.7215189933776855,0.7207586765289307,0.6568047404289246,0.6185657382011414,0.6626505851745605,0.6508875489234924
41,0.7007375955581665,0.540661633014679,0.7024185061454773,0.7038988471031189,0.7041420340538025,0.6166219115257263,0.7065868377685547,0.6982248425483704
42,0.7218124270439148,0.5334949493408203,0.723809540271759,0.7207586765289307,0.5917159914970398,0.6450881958007812,0.5952380895614624,0.5917159914970398
43,0.7007375955581665,0.5455028414726257,0.7015706896781921,0.7060063481330872,0.668639063835144,0.6306218504905701,0.6726190447807312,0.668639063835144
44,0.7197049260139465,0.5381098389625549,0.7208067774772644,0.7154899835586548,0.6272189617156982,0.6267362236976624,0.6265060305595398,0.6153846383094788
45,0.7365648150444031,0.5243697166442871,0.7362869381904602,0.735511064529419,0.6863905191421509,0.5802079439163208,0.6946107745170593,0.6863905191421509
46,0.741833508014679,0.5182671546936035,0.7455121278762817,0.7439410090446472,0.6568047404289246,0.623255729675293,0.6607142686843872,0.6568047404289246
47,0.7334035634994507,0.5256420373916626,0.7326315641403198,0.7334035634994507,0.6745561957359314,0.6118589043617249,0.6766467094421387,0.668639063835144
48,0.741833508014679,0.5213519334793091,0.7405063509941101,0.7397260069847107,0.692307710647583,0.617864191532135,0.6842105388641357,0.692307710647583
49,0.7397260069847107,0.5157294869422913,0.7423117756843567,0.7376185655593872,0.6627218723297119,0.6028169989585876,0.6549707651138306,0.6627218723297119
50,0.7281348705291748,0.5202761292457581,0.7283298373222351,0.7260273694992065,0.5917159914970398,0.6400888562202454,0.5952380895614624,0.5917159914970398
51,0.7397260069847107,0.5133684873580933,0.7396825551986694,0.7365648150444031,0.6331360936164856,0.6349245309829712,0.6309523582458496,0.6272189617156982
52,0.7186512351036072,0.5280516743659973,0.7200000286102295,0.7207586765289307,0.6982248425483704,0.6320220232009888,0.6959064602851868,0.7041420340538025
53,0.741833508014679,0.5234766006469727,0.7400419116020203,0.7439410090446472,0.6153846383094788,0.633550763130188,0.613095223903656,0.6094674468040466
54,0.7534246444702148,0.49656882882118225,0.7550371289253235,0.7502634525299072,0.6213017702102661,0.6358710527420044,0.6227545142173767,0.6153846383094788
55,0.7576396465301514,0.5020120739936829,0.7584388256072998,0.7576396465301514,0.6863905191421509,0.6088535189628601,0.6783625483512878,0.6863905191421509
56,0.7502634525299072,0.5080903768539429,0.7513227462768555,0.748155951499939,0.715976357460022,0.6165028810501099,0.715976357460022,0.715976357460022
57,0.760800838470459,0.5010569095611572,0.7586933374404907,0.7586933374404907,0.6804733872413635,0.6128309965133667,0.6764705777168274,0.6804733872413635
58,0.7681770324707031,0.49691152572631836,0.7689030766487122,0.760800838470459,0.6627218723297119,0.6240106821060181,0.6666666865348816,0.6745561957359314
59,0.7523708939552307,0.4941142201423645,0.7529162168502808,0.748155951499939,0.5680473446846008,0.7565747499465942,0.5680473446846008,0.5680473446846008
60,0.7334035634994507,0.5306025743484497,0.7301255464553833,0.735511064529419,0.6745561957359314,0.6169371008872986,0.6804733872413635,0.6804733872413635
61,0.7534246444702148,0.4920981526374817,0.7568710446357727,0.754478394985199,0.6982248425483704,0.6050277948379517,0.6959064602851868,0.7041420340538025
62,0.7776606678962708,0.4824081063270569,0.7783669233322144,0.773445725440979,0.668639063835144,0.6398951411247253,0.668639063835144,0.668639063835144
63,0.7565858960151672,0.4963585436344147,0.7563291192054749,0.7555321455001831,0.692307710647583,0.5936976075172424,0.6964285969734192,0.692307710647583
64,0.7755532264709473,0.49009981751441956,0.7736842036247253,0.7744994759559631,0.6745561957359314,0.6130058765411377,0.6726190447807312,0.668639063835144
65,0.7829294204711914,0.47104281187057495,0.7808219194412231,0.7808219194412231,0.6745561957359314,0.5847825407981873,0.6705882549285889,0.6745561957359314
66,0.7766069769859314,0.4713360071182251,0.7771911025047302,0.7755532264709473,0.639053225517273,0.5996171236038208,0.6416184902191162,0.6568047404289246
67,0.786090612411499,0.4711567461490631,0.7866948246955872,0.7850368618965149,0.6568047404289246,0.6576277017593384,0.6549707651138306,0.6627218723297119
68,0.767123281955719,0.467818945646286,0.7665615081787109,0.7681770324707031,0.6094674468040466,0.6403340697288513,0.6094674468040466,0.6094674468040466
69,0.7945205569267273,0.46254438161849976,0.7983104586601257,0.7966280579566956,0.6272189617156982,0.6103679537773132,0.6294117569923401,0.6331360936164856
70,0.8113803863525391,0.4468373954296112,0.8090717196464539,0.8082191944122314,0.6449704170227051,0.6401652097702026,0.6547619104385376,0.6508875489234924
71,0.7871443629264832,0.4629044532775879,0.7882599830627441,0.792413055896759,0.6745561957359314,0.6266586184501648,0.6705882549285889,0.6745561957359314
72,0.8029505014419556,0.45641249418258667,0.8025209903717041,0.805057942867279,0.6804733872413635,0.5835093259811401,0.6842105388641357,0.692307710647583
73,0.7839831113815308,0.46920695900917053,0.7827911972999573,0.786090612411499,0.6035503149032593,0.6704806089401245,0.604651153087616,0.6153846383094788
74,0.779768168926239,0.47119706869125366,0.7774261832237244,0.7766069769859314,0.6863905191421509,0.577143669128418,0.6842105388641357,0.692307710647583
75,0.754478394985199,0.46763619780540466,0.7550158500671387,0.7534246444702148,0.6568047404289246,0.609001636505127,0.6646706461906433,0.6568047404289246
76,0.792413055896759,0.46314576268196106,0.793868899345398,0.7913593053817749,0.6863905191421509,0.5999079346656799,0.6904761791229248,0.6863905191421509
77,0.798735499382019,0.44463205337524414,0.7939330339431763,0.7997892498970032,0.6863905191421509,0.6333434581756592,0.6863905191421509,0.6863905191421509
78,0.7997892498970032,0.4636036455631256,0.7957894802093506,0.7966280579566956,0.6568047404289246,0.6261883974075317,0.6511628031730652,0.6627218723297119
79,0.7829294204711914,0.4584926664829254,0.778593897819519,0.7818756699562073,0.6863905191421509,0.5904459357261658,0.6863905191421509,0.6863905191421509
80,0.786090612411499,0.4492056965827942,0.7854889631271362,0.7871443629264832,0.6863905191421509,0.5884442329406738,0.6863905191421509,0.6863905191421509
81,0.7892518639564514,0.44704100489616394,0.7863874435424805,0.7913593053817749,0.6627218723297119,0.644450843334198,0.6627218723297119,0.6627218723297119
82,0.7903056144714355,0.4651702046394348,0.7892518639564514,0.7892518639564514,0.7218934893608093,0.593267560005188,0.7134503126144409,0.7218934893608093
83,0.8082191944122314,0.4319498538970947,0.805672287940979,0.8082191944122314,0.692307710647583,0.6080969572067261,0.6842105388641357,0.692307710647583
84,0.8029505014419556,0.4284323751926422,0.8061440587043762,0.8018967509269714,0.7041420340538025,0.5679486393928528,0.7058823704719543,0.7100591659545898
85,0.7850368618965149,0.4581073522567749,0.7842105031013489,0.7850368618965149,0.6804733872413635,0.6381564736366272,0.6804733872413635,0.6804733872413635
86,0.8113803863525391,0.433030903339386,0.8111814260482788,0.8103266358375549,0.715976357460022,0.6117631196975708,0.7117646932601929,0.715976357460022
87,0.8166490793228149,0.4304039776325226,0.8196202516555786,0.8187565803527832,0.6804733872413635,0.595465898513794,0.6845238208770752,0.6804733872413635
88,0.8040041923522949,0.42269647121429443,0.8033472895622253,0.8092729449272156,0.7100591659545898,0.5534608364105225,0.7100591659545898,0.7100591659545898
89,0.8061116933822632,0.4351065754890442,0.8061116933822632,0.8061116933822632,0.6745561957359314,0.6245629787445068,0.6725146174430847,0.6804733872413635
90,0.7966280579566956,0.4293173551559448,0.7964134812355042,0.7955743074417114,0.6568047404289246,0.61094069480896,0.658823549747467,0.6627218723297119
91,0.7850368618965149,0.4407815635204315,0.7836134433746338,0.786090612411499,0.7100591659545898,0.595657467842102,0.7058823704719543,0.7100591659545898
92,0.7976817488670349,0.4353073835372925,0.7968586683273315,0.8018967509269714,0.6863905191421509,0.6371150016784668,0.6882352828979492,0.692307710647583
93,0.8113803863525391,0.4383109211921692,0.8082191944122314,0.8082191944122314,0.6508875489234924,0.6693242788314819,0.6432748436927795,0.6508875489234924
94,0.8314014673233032,0.41184544563293457,0.8333333134651184,0.8324552178382874,0.692307710647583,0.6054680943489075,0.6900584697723389,0.6982248425483704
95,0.8082191944122314,0.42089760303497314,0.8069620132446289,0.8061116933822632,0.6627218723297119,0.6018032431602478,0.668639063835144,0.668639063835144
96,0.8113803863525391,0.41850537061691284,0.8105263113975525,0.8113803863525391,0.7337278127670288,0.5472128391265869,0.738095223903656,0.7337278127670288
97,0.7871443629264832,0.44102755188941956,0.7851153016090393,0.7892518639564514,0.7337278127670288,0.5679619908332825,0.7352941036224365,0.7396449446678162
98,0.8177028298377991,0.4176526963710785,0.8171247243881226,0.8145416378974915,0.668639063835144,0.6754348278045654,0.668639063835144,0.668639063835144
99,0.8071654438972473,0.4177570343017578,0.805057942867279,0.805057942867279,0.692307710647583,0.6065767407417297,0.692307710647583,0.692307710647583
100,0.8345627188682556,0.39836597442626953,0.8301886916160583,0.8345627188682556,0.6804733872413635,0.5645588040351868,0.688622772693634,0.6804733872413635
101,0.8261327743530273,0.4046415388584137,0.8271474242210388,0.8219178318977356,0.6863905191421509,0.6053597927093506,0.6863905191421509,0.6863905191421509
102,0.8134878873825073,0.4100717306137085,0.8118393421173096,0.8092729449272156,0.6508875489234924,0.6367550492286682,0.652694582939148,0.6449704170227051
103,0.8250790238380432,0.40782302618026733,0.8264549970626831,0.822971522808075,0.715976357460022,0.5632978081703186,0.7142857313156128,0.7100591659545898
104,0.8271865248680115,0.4065718650817871,0.8278775215148926,0.8261327743530273,0.7100591659545898,0.596031904220581,0.7083333134651184,0.7041420340538025
105,0.8071654438972473,0.4091140627861023,0.8105819821357727,0.8071654438972473,0.7396449446678162,0.5778343677520752,0.7352941036224365,0.7396449446678162
106,0.8103266358375549,0.4118587374687195,0.8105263113975525,0.8113803863525391,0.6982248425483704,0.6609636545181274,0.6946107745170593,0.6863905191421509
107,0.8029505014419556,0.42197152972221375,0.8055260181427002,0.798735499382019,0.6745561957359314,0.6308626532554626,0.6745561957359314,0.6745561957359314
108,0.8324552178382874,0.3974177837371826,0.8345705270767212,0.829293966293335,0.6863905191421509,0.6582179069519043,0.6904761791229248,0.6863905191421509
109,0.8124341368675232,0.4192921221256256,0.8111227750778198,0.8145416378974915,0.6982248425483704,0.6064022183418274,0.7023809552192688,0.6982248425483704
110,0.805057942867279,0.4238416850566864,0.8040041923522949,0.8040041923522949,0.7278106212615967,0.5536449551582336,0.726190447807312,0.7218934893608093
111,0.8155953884124756,0.40789052844047546,0.8149316310882568,0.8166490793228149,0.715976357460022,0.5701130032539368,0.7142857313156128,0.7100591659545898
112,0.8240252733230591,0.395826131105423,0.8222923278808594,0.8240252733230591,0.7041420340538025,0.6150765419006348,0.7005987763404846,0.692307710647583
113,0.822971522808075,0.3941274583339691,0.824210524559021,0.8250790238380432,0.6863905191421509,0.6485784649848938,0.6863905191421509,0.6863905191421509
114,0.7966280579566956,0.4264347553253174,0.7980972528457642,0.7955743074417114,0.6745561957359314,0.609738826751709,0.6745561957359314,0.6745561957359314
115,0.8061116933822632,0.4136711657047272,0.8067227005958557,0.8092729449272156,0.7278106212615967,0.5651155114173889,0.7278106212615967,0.7278106212615967
116,0.8398314118385315,0.3791520297527313,0.8432203531265259,0.8387776613235474,0.6331360936164856,0.6496027112007141,0.636904776096344,0.6331360936164856
117,0.8366701602935791,0.3760536015033722,0.8347368240356445,0.835616409778595,0.6804733872413635,0.572240948677063,0.676300585269928,0.692307710647583
118,0.8366701602935791,0.3762531578540802,0.8382663726806641,0.835616409778595,0.6804733872413635,0.6521849036216736,0.6804733872413635,0.6804733872413635
119,0.8429926037788391,0.37938764691352844,0.8424947261810303,0.8398314118385315,0.6627218723297119,0.6421308517456055,0.6647058725357056,0.668639063835144
120,0.8324552178382874,0.3769737184047699,0.8329809904098511,0.8303477168083191,0.7100591659545898,0.5421332716941833,0.7100591659545898,0.7100591659545898
121,0.8303477168083191,0.38225799798965454,0.8301687836647034,0.829293966293335,0.6863905191421509,0.6103190779685974,0.6904761791229248,0.6863905191421509
122,0.8187565803527832,0.3993264138698578,0.8198103308677673,0.8198103308677673,0.668639063835144,0.6404913067817688,0.668639063835144,0.668639063835144
123,0.8377239108085632,0.374009370803833,0.8366701602935791,0.8366701602935791,0.6745561957359314,0.6336162090301514,0.6785714030265808,0.6745561957359314
124,0.8271865248680115,0.3759435713291168,0.8294491767883301,0.8250790238380432,0.6863905191421509,0.6109938025474548,0.6904761791229248,0.6863905191421509
125,0.8314014673233032,0.39385321736335754,0.8335101008415222,0.8282402753829956,0.7396449446678162,0.6221522688865662,0.7309941649436951,0.7396449446678162
126,0.822971522808075,0.4014343023300171,0.8224101662635803,0.8198103308677673,0.6804733872413635,0.6461642980575562,0.6725146174430847,0.6804733872413635
127,0.841938853263855,0.36607179045677185,0.8403361439704895,0.8429926037788391,0.6804733872413635,0.6621357798576355,0.6783625483512878,0.6863905191421509
128,0.8335089683532715,0.37449002265930176,0.8345627188682556,0.8345627188682556,0.7041420340538025,0.6236016750335693,0.7023809552192688,0.6982248425483704
129,0.8103266358375549,0.40765246748924255,0.8100734353065491,0.8134878873825073,0.6982248425483704,0.5569047331809998,0.7041420340538025,0.7041420340538025
130,0.8250790238380432,0.39276909828186035,0.8270440101623535,0.8314014673233032,0.6982248425483704,0.6004974246025085,0.699999988079071,0.7041420340538025
131,0.8261327743530273,0.3767719864845276,0.8299894332885742,0.8282402753829956,0.6627218723297119,0.6595037579536438,0.6627218723297119,0.6627218723297119
132,0.8451001048088074,0.35745131969451904,0.8458289504051208,0.8440463542938232,0.6627218723297119,0.646632730960846,0.6627218723297119,0.6627218723297119
133,0.8134878873825073,0.39164239168167114,0.8130252361297607,0.8155953884124756,0.7337278127670288,0.5683796405792236,0.7309941649436951,0.7396449446678162
134,0.8472076058387756,0.36274656653404236,0.8481012582778931,0.8472076058387756,0.7041420340538025,0.584863007068634,0.7041420340538025,0.7041420340538025
135,0.8314014673233032,0.3801764249801636,0.8329809904098511,0.8303477168083191,0.7396449446678162,0.6271977424621582,0.738095223903656,0.7337278127670288
136,0.8408851623535156,0.35633641481399536,0.8398314118385315,0.8398314118385315,0.6804733872413635,0.6817114353179932,0.6764705777168274,0.6804733872413635
137,0.8387776613235474,0.36992043256759644,0.8402116298675537,0.8366701602935791,0.6804733872413635,0.6281630396842957,0.6804733872413635,0.6804733872413635
138,0.8240252733230591,0.38244444131851196,0.8243953585624695,0.8261327743530273,0.6863905191421509,0.6373007297515869,0.6863905191421509,0.6863905191421509
139,0.822971522808075,0.38536447286605835,0.8245798349380493,0.8271865248680115,0.6568047404289246,0.7270796895027161,0.658823549747467,0.6627218723297119
140,0.8345627188682556,0.36770594120025635,0.8363252282142639,0.8345627188682556,0.7041420340538025,0.6180101037025452,0.7083333134651184,0.7041420340538025
141,0.8524762988090515,0.3556276857852936,0.8533755540847778,0.8524762988090515,0.7278106212615967,0.599882960319519,0.7337278127670288,0.7337278127670288
142,0.8524762988090515,0.3672733008861542,0.8524416089057922,0.8461538553237915,0.7218934893608093,0.6561756134033203,0.7176470756530762,0.7218934893608093
143,0.8440463542938232,0.34888553619384766,0.8451001048088074,0.8451001048088074,0.7100591659545898,0.5893369317054749,0.7100591659545898,0.7100591659545898
144,0.8387776613235474,0.3630865216255188,0.8423280715942383,0.8387776613235474,0.692307710647583,0.5815142393112183,0.6863905191421509,0.6863905191421509
145,0.8493150472640991,0.3647543489933014,0.8485804200172424,0.8503687977790833,0.639053225517273,0.7038379311561584,0.639053225517273,0.639053225517273
146,0.8408851623535156,0.35681888461112976,0.8408851623535156,0.8408851623535156,0.6863905191421509,0.5949251651763916,0.6804733872413635,0.6804733872413635
147,0.8377239108085632,0.37811872363090515,0.8366701602935791,0.8366701602935791,0.6568047404289246,0.6638327836990356,0.6547619104385376,0.6508875489234924
148,0.8577449917793274,0.3422098457813263,0.8572938442230225,0.8545837998390198,0.6449704170227051,0.7685108780860901,0.6508875489234924,0.6508875489234924
149,0.8429926037788391,0.36748287081718445,0.8401682376861572,0.841938853263855,0.7041420340538025,0.5704326629638672,0.7058823704719543,0.7100591659545898
150,0.841938853263855,0.35938560962677,0.841938853263855,0.841938853263855,0.6982248425483704,0.5846236944198608,0.6982248425483704,0.6982248425483704
151,0.8514225482940674,0.3443179726600647,0.8533755540847778,0.8524762988090515,0.715976357460022,0.5839706063270569,0.715976357460022,0.715976357460022
152,0.8345627188682556,0.3693799674510956,0.8335089683532715,0.8335089683532715,0.668639063835144,0.6326421499252319,0.668639063835144,0.668639063835144
153,0.8461538553237915,0.3566434383392334,0.8445377945899963,0.8472076058387756,0.7041420340538025,0.5956073999404907,0.7100591659545898,0.7100591659545898
154,0.835616409778595,0.37205320596694946,0.8331573605537415,0.8314014673233032,0.7041420340538025,0.5847745537757874,0.7023809552192688,0.6982248425483704
155,0.8587987422943115,0.3390160799026489,0.8589473962783813,0.8598524928092957,0.7396449446678162,0.5642032623291016,0.742514967918396,0.7337278127670288
156,0.8556374907493591,0.33744367957115173,0.8533755540847778,0.8524762988090515,0.6449704170227051,0.6915133595466614,0.6449704170227051,0.6449704170227051
157,0.829293966293335,0.3599453270435333,0.8300104737281799,0.8335089683532715,0.6153846383094788,0.7151982188224792,0.6153846383094788,0.6153846383094788
158,0.835616409778595,0.37706783413887024,0.8361344337463379,0.8387776613235474,0.668639063835144,0.6953276991844177,0.6726190447807312,0.668639063835144
159,0.8345627188682556,0.3724285364151001,0.8343815803527832,0.8387776613235474,0.7100591659545898,0.6036738157272339,0.7058823704719543,0.7100591659545898
160,0.8598524928092957,0.33161506056785583,0.8615221977233887,0.8587987422943115,0.6982248425483704,0.5663005113601685,0.6982248425483704,0.6982248425483704
161,0.8609062433242798,0.333101361989975,0.8595564961433411,0.8577449917793274,0.7218934893608093,0.5829022526741028,0.7245509028434753,0.715976357460022
162,0.8408851623535156,0.34801340103149414,0.8396624326705933,0.8387776613235474,0.668639063835144,0.6807237267494202,0.668639063835144,0.668639063835144
163,0.8566912412643433,0.34288617968559265,0.8548895716667175,0.8566912412643433,0.668639063835144,0.6824144721031189,0.6706587076187134,0.6627218723297119
164,0.8387776613235474,0.36540699005126953,0.8398314118385315,0.8398314118385315,0.6745561957359314,0.6393114924430847,0.6705882549285889,0.6745561957359314
165,0.8514225482940674,0.3496152460575104,0.8533755540847778,0.8524762988090515,0.715976357460022,0.54599928855896,0.715976357460022,0.715976357460022
166,0.8472076058387756,0.35356980562210083,0.8486772775650024,0.8451001048088074,0.7337278127670288,0.5430011749267578,0.7352941036224365,0.7396449446678162
167,0.8324552178382874,0.35579100251197815,0.8308823704719543,0.8335089683532715,0.715976357460022,0.6140238046646118,0.7142857313156128,0.7100591659545898
168,0.8503687977790833,0.356137216091156,0.8503687977790833,0.8503687977790833,0.715976357460022,0.6103512644767761,0.7167630195617676,0.7337278127670288
169,0.8387776613235474,0.35528263449668884,0.8396624326705933,0.8387776613235474,0.7041420340538025,0.6249895095825195,0.7083333134651184,0.7041420340538025
170,0.8545837998390198,0.34468474984169006,0.8536841869354248,0.8545837998390198,0.6804733872413635,0.6343939304351807,0.6764705777168274,0.6804733872413635
171,0.8472076058387756,0.33571377396583557,0.8509513735771179,0.8482613563537598,0.7041420340538025,0.6254602670669556,0.7005987763404846,0.692307710647583
172,0.8482613563537598,0.3603651225566864,0.8472076058387756,0.8472076058387756,0.6982248425483704,0.6250076293945312,0.699999988079071,0.7041420340538025
173,0.8566912412643433,0.33182239532470703,0.8577449917793274,0.8577449917793274,0.6568047404289246,0.713306725025177,0.6568047404289246,0.6568047404289246
174,0.8408851623535156,0.3585755228996277,0.841938853263855,0.841938853263855,0.7396449446678162,0.5907077789306641,0.738095223903656,0.7337278127670288
175,0.8556374907493591,0.3463190495967865,0.8535300493240356,0.8535300493240356,0.7514792680740356,0.5676183104515076,0.7514792680740356,0.7514792680740356
176,0.8493150472640991,0.33584073185920715,0.8488371968269348,0.8461538553237915,0.692307710647583,0.5942609310150146,0.692307710647583,0.692307710647583
177,0.8472076058387756,0.34796518087387085,0.8482613563537598,0.8482613563537598,0.715976357460022,0.6719716787338257,0.7117646932601929,0.715976357460022
178,0.8566912412643433,0.33981963992118835,0.8569926619529724,0.8587987422943115,0.715976357460022,0.5937459468841553,0.7117646932601929,0.715976357460022
179,0.8619599342346191,0.3333618640899658,0.8609062433242798,0.8609062433242798,0.7100591659545898,0.6329938173294067,0.7100591659545898,0.7100591659545898
180,0.8429926037788391,0.3389013409614563,0.8421052694320679,0.8429926037788391,0.715976357460022,0.5701252818107605,0.715976357460022,0.715976357460022
181,0.8514225482940674,0.3421570062637329,0.85173499584198,0.8535300493240356,0.7278106212615967,0.544558584690094,0.7278106212615967,0.7278106212615967
182,0.8619599342346191,0.3172699511051178,0.8621052503585815,0.8630136847496033,0.6982248425483704,0.623245894908905,0.6982248425483704,0.6982248425483704
183,0.8535300493240356,0.34617361426353455,0.8542766571044922,0.8524762988090515,0.7100591659545898,0.5836895704269409,0.7041420340538025,0.7041420340538025
184,0.8735511302947998,0.29991990327835083,0.8724973797798157,0.8724973797798157,0.7455621361732483,0.5193718671798706,0.7455621361732483,0.7455621361732483
185,0.8493150472640991,0.33702537417411804,0.8498942852020264,0.8472076058387756,0.7278106212615967,0.5476943254470825,0.738095223903656,0.7337278127670288
186,0.8682823777198792,0.31602388620376587,0.8686440587043762,0.8640674352645874,0.7100591659545898,0.6021710634231567,0.7117646932601929,0.715976357460022
187,0.8493150472640991,0.3384109437465668,0.8505263328552246,0.8514225482940674,0.7218934893608093,0.6203325986862183,0.7202380895614624,0.715976357460022
188,0.8577449917793274,0.32699692249298096,0.8582010865211487,0.8545837998390198,0.6863905191421509,0.6982117295265198,0.6863905191421509,0.6863905191421509
189,0.8451001048088074,0.34800300002098083,0.8440463542938232,0.8440463542938232,0.7337278127670288,0.5836873650550842,0.7337278127670288,0.7337278127670288
190,0.8545837998390198,0.3487304151058197,0.8580508232116699,0.8535300493240356,0.7633135914802551,0.5606165528297424,0.761904776096344,0.7573964595794678
