epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8157517910003662,0.5720546841621399,0.8117313385009766,0.8190931081771851,0.8389261960983276,0.4996187090873718,0.8389261960983276,0.8389261960983276
1,0.8353222012519836,0.5113859176635742,0.8349236845970154,0.8353222012519836,0.8389261960983276,0.4855204224586487,0.8389261960983276,0.8389261960983276
2,0.8353222012519836,0.49462342262268066,0.8353222012519836,0.8353222012519836,0.8389261960983276,0.46940281987190247,0.8389261960983276,0.8389261960983276
3,0.8353222012519836,0.46801790595054626,0.8352435827255249,0.8348448872566223,0.8389261960983276,0.43922650814056396,0.8389261960983276,0.8389261960983276
4,0.8353222012519836,0.43736812472343445,0.8353222012519836,0.8353222012519836,0.8389261960983276,0.403268426656723,0.8389261960983276,0.8389261960983276
5,0.8353222012519836,0.40298593044281006,0.8353222012519836,0.8353222012519836,0.8389261960983276,0.3806303143501282,0.8389261960983276,0.8389261960983276
6,0.8353222012519836,0.3792519271373749,0.8354007601737976,0.835799515247345,0.8241610527038574,0.35717225074768066,0.8255033493041992,0.8255033493041992
7,0.8458234071731567,0.3577972948551178,0.8461906909942627,0.8429594039916992,0.8644295334815979,0.34307077527046204,0.8654105067253113,0.8630872368812561
8,0.8525059819221497,0.34829482436180115,0.8555662035942078,0.8510739803314209,0.8697986602783203,0.32916978001594543,0.8707940578460693,0.8684563636779785
9,0.8572792410850525,0.34005531668663025,0.8565983772277832,0.8582338690757751,0.8818792104721069,0.32315793633461,0.8815612196922302,0.8791946172714233
10,0.8620525002479553,0.32928308844566345,0.8612964749336243,0.8625298142433167,0.8845637440681458,0.318928599357605,0.8869448304176331,0.8845637440681458
11,0.8687350749969482,0.3223876953125,0.869149923324585,0.8687350749969482,0.883221447467804,0.3058951497077942,0.883221447467804,0.883221447467804
12,0.8825775384902954,0.3214028775691986,0.8805330991744995,0.8830549120903015,0.8872483372688293,0.2987026274204254,0.887399435043335,0.8885905742645264
13,0.8844868540763855,0.3088616132736206,0.8863309621810913,0.8821002244949341,0.8926174640655518,0.2930578887462616,0.891566276550293,0.8939597606658936
14,0.8830549120903015,0.3106256425380707,0.8834766149520874,0.8830549120903015,0.8966442942619324,0.2892014682292938,0.897711992263794,0.8953019976615906
15,0.8897374868392944,0.3064207434654236,0.8890482783317566,0.887350857257843,0.8979865908622742,0.28462719917297363,0.899193525314331,0.8979865908622742
